cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
37,1567511.824778,Female,30-39,2017,0.023604287645638752,135,-520511347
0,172150.354552,Female,20-29,2007,0,135,-520511347
0,1874573.675565,Female,50-59,2012,0,135,-520511347
0,1010571.356605,Female,50-59,2009,0,135,-520511347
0,483179.767283,Female,0-9,2009,0,135,-520511347
0,874436.971937,Female,10-19,2015,0,135,-520511347
0,939907.304586,Female,10-19,2013,0,135,-520511347
0,763690.047912,Female,0-9,2015,0,135,-520511347
0,695939.693361,Female,0-9,2018,0,135,-520511347
0,1467820.750171,Female,20-29,2013,0,135,-520511347
0,1169596.041068,Female,60-69,2010,0,135,-520511347
0,731351.192334,Female,0-9,2017,0,135,-520511347
0,875114.297057,Female,10-19,2018,0,135,-520511347
0,1390253.798768,Female,20-29,2015,0,135,-520511347
0,1730172.21629,Female,60-69,2015,0,135,-520511347
0,1263062.286105,Female,20-29,2011,0,135,-520511347
0,706403.077344,Female,20-29,2009,0,135,-520511347
283,1816716.005476,Female,60-69,2016,0.1557755858081136,135,-520511347
117,1604259.148528,Female,40-49,2018,0.07293086039581212,135,-520511347
18,1521411.498973,Female,30-39,2016,0.01183111867640711,135,-520511347
0,452724.312115,Female,10-19,2009,0,135,-520511347
0,734746.817248,Female,30-39,2009,0,135,-520511347
0,898764.328542,Female,10-19,2017,0,135,-520511347
526,1683768.062971,Female,70-79,2017,0.31239456999313536,135,-520511347
195,379696.837782,Female,80-89,2021,0.5135676165729822,135,-520511347
294,1359004.090349,Female,50-59,2021,0.2163348897091981,135,-520511347
111,1592765.045859,Female,40-49,2016,0.06969012805032784,135,-520511347
0,816679.140315,Female,60-69,2009,0,135,-520511347
0,2000633.232033,Female,50-59,2013,0,135,-520511347
0,1125670.365503,Female,20-29,2020,0,135,-520511347
0,1105275.430527,Female,70-79,2011,0,135,-520511347
368,1936222.291581,Female,60-69,2017,0.1900608218385472,135,-520511347
0,1718836.969199,Female,40-49,2013,0,135,-520511347
0,1524581.278576,Female,30-39,2013,0,135,-520511347
0,1039886.551677,Female,20-29,2010,0,135,-520511347
0,1544409.971253,Female,30-39,2014,0,135,-520511347
0,886289.50308,Female,10-19,2016,0,135,-520511347
0,1706848.709103,Female,60-69,2013,0,135,-520511347
0,1420352.722793,Female,70-79,2014,0,135,-520511347
0,250791.498973,Female,40-49,2007,0,135,-520511347
0,384340.117728,Female,20-29,2008,0,135,-520511347
-5,1394826.190281,Female,20-29,2017,-0.0035846760226037238,135,-520511347
8,121022.447639,Female,30-39,2023,0.06610343912282572,135,-520511347
-5,574292.295688,Female,20-29,2022,-0.008706367885381466,135,-520511347
0,1649388.741958,Female,40-49,2012,0,135,-520511347
0,933353.812457,Female,70-79,2010,0,135,-520511347
48,134727.364819,Female,40-49,2023,0.3562750601148162,135,-520511347
174,388594.89117,Female,80-89,2019,0.4477670807151183,135,-520511347
194,199319.663244,Female,60-69,2023,0.9733108958874376,135,-520511347
0,928617.867214,Female,10-19,2014,0,135,-520511347
30,696024.279261,Female,30-39,2022,0.04310194470780867,135,-520511347
125,1383223.731691,Female,40-49,2020,0.09036860569706007,135,-520511347
0,411229.875428,Female,30-39,2008,0,135,-520511347
0,443995.838467,Female,60-69,2007,0,135,-520511347
0,460196.659822,Female,60-69,2008,0,135,-520511347
0,411907.403149,Female,70-79,2008,0,135,-520511347
205,178741.237509,Female,70-79,2023,1.1469093694155374,135,-520511347
0,506996.440794,Female,0-9,2021,0,135,-520511347
0,62406.477755,Female,10-19,2023,0,135,-520511347
0,825711.455168,Female,10-19,2019,0,135,-520511347
0,1288341.935661,Female,30-39,2011,0,135,-520511347
0,587139.74538,Female,50-59,2008,0,135,-520511347
0,107814.527036,Female,10-19,2007,0,135,-520511347
0,651733.316906,Female,0-9,2019,0,135,-520511347
225,307634.858316,Female,80-89,2022,0.7313865575301022,135,-520511347
507,1079906.704997,Female,60-69,2022,0.46948500055975523,135,-520511347
113,69473.774127,Female,80-89,2023,1.6265130463969446,135,-520511347
0,1374955.531828,Female,70-79,2015,0,135,-520511347
0,248400.309377,Female,10-19,2008,0,135,-520511347
0,690291.039014,Female,70-79,2009,0,135,-520511347
0,1467796.117728,Female,20-29,2014,0,135,-520511347
0,1767676.898015,Female,60-69,2014,0,135,-520511347
0,895678.614648,Female,10-19,2012,0,135,-520511347
0,535337.117043,Female,40-49,2008,0,135,-520511347
348,1391272.791239,Female,70-79,2018,0.25013067328808186,135,-520511347
0,663378.55989,Female,10-19,2010,0,135,-520511347
0,769556.550308,Male,10-19,2017,0,135,-520511347
212,282043.890486,Male,80-89,2019,0.7516560618799264,135,-520511347
864,1262018.53525,Male,50-59,2016,0.6846175201609426,135,-520511347
-5,524609.708419,Male,10-19,2021,-0.00953089491055807,135,-520511347
0,1200013.946612,Male,50-59,2012,0,135,-520511347
0,543602.973306,Male,10-19,2010,0,135,-520511347
0,308991.775496,Male,0-9,2008,0,135,-520511347
0,80616.799452,Male,0-9,2023,0,135,-520511347
0,820786.770705,Male,0-9,2017,0,135,-520511347
0,750575.345654,Male,30-39,2014,0,135,-520511347
470,89709.319644,Male,50-59,2023,5.239143512236355,135,-520511347
0,804902.286105,Male,10-19,2013,0,135,-520511347
0,885240.892539,Male,70-79,2012,0,135,-520511347
12,255892.632444,Male,20-29,2022,0.046894667835448926,135,-520511347
432,894940.511978,Male,40-49,2017,0.4827136488046478,135,-520511347
0,697302.647502,Male,40-49,2010,0,135,-520511347
0,309380.635181,Male,60-69,2007,0,135,-520511347
0,735320.572211,Male,30-39,2013,0,135,-520511347
0,1092448.785763,Male,60-69,2012,0,135,-520511347
0,964047.074606,Male,40-49,2013,0,135,-520511347
104,741497.787817,Male,30-39,2018,0.14025665579688415,135,-520511347
0,148016.87063700001,Male,20-29,2008,0,135,-520511347
0,859612.689938,Male,0-9,2015,0,135,-520511347
936,622058.811773,Male,70-79,2022,1.5046808795010889,135,-520511347
0,559729.921971,Male,20-29,2011,0,135,-520511347
1213,1338592.136893,Male,60-69,2019,0.9061759490202062,135,-520511347
0,345478.20397,Male,10-19,2022,0,135,-520511347
0,487578.850103,Male,30-39,2010,0,135,-520511347
647,1097454.570842,Male,70-79,2016,0.5895460433533957,135,-520511347
0,890684.933607,Male,40-49,2015,0,135,-520511347
0,612918.568104,Male,50-59,2009,0,135,-520511347
0,444404.596851,Male,0-9,2022,0,135,-520511347
0,730915.427789,Male,30-39,2015,0,135,-520511347
0,766433.021218,Male,10-19,2012,0,135,-520511347
7,697635.980835,Male,20-29,2016,0.010033886141626045,135,-520511347
1413,1248988.796715,Male,60-69,2020,1.1313151917105826,135,-520511347
0,735641.475702,Male,0-9,2019,0,135,-520511347
0,977206.047912,Male,60-69,2011,0,135,-520511347
0,793393.155373,Male,60-69,2010,0,135,-520511347
286,270989.527721,Male,80-89,2021,1.0553913370942296,135,-520511347
0,1313429.593429,Male,50-59,2014,0,135,-520511347
0,754939.022587,Male,10-19,2016,0,135,-520511347
0,204204.298426,Male,10-19,2008,0,135,-520511347
0,556398.55989,Male,0-9,2009,0,135,-520511347
0,920868.383299,Male,40-49,2012,0,135,-520511347
325,216758.332649,Male,80-89,2022,1.4993656577266505,135,-520511347
0,836133.486653,Male,0-9,2016,0,135,-520511347
0,723374.557153,Male,20-29,2014,0,135,-520511347
0,186129.037645,Male,30-39,2008,0,135,-520511347
0,314837.204654,Male,60-69,2008,0,135,-520511347
0,677052.659822,Male,30-39,2012,0,135,-520511347
0,278747.764545,Male,20-29,2009,0,135,-520511347
44,50931.854894,Male,30-39,2023,0.8638994219152893,135,-520511347
1495,1033205.333333,Male,60-69,2021,1.4469534290703905,135,-520511347
452,864103.216975,Male,40-49,2018,0.5230856581952491,135,-520511347
0,604587.613963,Male,30-39,2011,0,135,-520511347
874,1289841.842574,Male,60-69,2016,0.6776024557056168,135,-520511347
0,1254258.639288,Male,50-59,2015,0,135,-520511347
420,124701.114305,Male,70-79,2023,3.3680533036195954,135,-520511347
0,988246.124572,Male,70-79,2013,0,135,-520511347
0,1024023.928816,Male,0-9,2012,0,135,-520511347
0,971679.871321,Male,0-9,2014,0,135,-520511347
185,258987.378508,Male,80-89,2018,0.7143205242887365,135,-520511347
0,487821.672827,Male,40-49,2009,0,135,-520511347
0,1031607.416838,Male,0-9,2013,0,135,-520511347
0,132195.071869,Male,40-49,2007,0,135,-520511347
0,652819.890486,Male,70-79,2010,0,135,-520511347
0,969564.596851,Male,0-9,2011,0,135,-520511347
0,576944.33128,Male,0-9,2021,0,135,-520511347
451,363961.40178,Male,40-49,2022,1.239142386512214,135,-520511347
0,647359.370294,Male,0-9,2020,0,135,-520511347
0,1008544.70089,Male,70-79,2015,0,135,-520511347
1153,816055.233402,Male,50-59,2021,1.4128945600818374,135,-520511347
0,354077.571526,Male,50-59,2008,0,135,-520511347
94,496299.468857,Male,30-39,2021,0.189401774328887,135,-520511347
0,947203.542779,Male,40-49,2014,0,135,-520511347
1485,716651.597536,Male,60-69,2022,2.072136593437794,135,-520511347
107,757673.275838,Male,30-39,2017,0.1412218213472768,135,-520511347
0,61133.048597,Male,20-29,2007,0,135,-520511347
109,313407.608487,Male,30-39,2022,0.3477898973997668,135,-520511347
-5,39281.303217,Male,20-29,2023,-0.12728701928188882,135,-520511347
0,54907.682409,Male,10-19,2023,0,135,-520511347
0,1035110.603696,Male,70-79,2014,0,135,-520511347
414,885020.594114,Male,40-49,2016,0.4677857247089918,135,-520511347
0,747575.307324,Male,10-19,2015,0,135,-520511347
0,1246230.658453,Male,60-69,2014,0,135,-520511347
0,167752.84052,Male,50-59,2007,0,135,-520511347
0,716929.514031,Male,10-19,2019,0,135,-520511347
0,82453.661875,Male,30-39,2007,0,135,-520511347
0,881649.390828,Male,50-59,2010,0,135,-520511347
1007,1285903.561944,Male,50-59,2017,0.7831069372555747,135,-520511347
0,707683.756331,Male,20-29,2013,0,135,-520511347
9,546314.954141,Male,20-29,2020,0.01647401362855091,135,-520511347
0,631270.368241,Male,10-19,2020,0,135,-520511347
0,755810.65024,Male,10-19,2018,0,135,-520511347
531,563411.416838,Male,40-49,2021,0.9424729143404644,135,-520511347
0,366343.86037,Male,10-19,2009,0,135,-520511347
721,1025759.832991,Male,70-79,2018,0.7028935787996741,135,-520511347
0,787308.922656,Male,70-79,2011,0,135,-520511347
0,129308.687201,Male,0-9,2007,0,135,-520511347
0,1080393.390828,Male,50-59,2011,0,135,-520511347
1073,1164942.833676,Male,50-59,2019,0.9210752399017963,135,-520511347
103,702766.384668,Male,30-39,2019,0.14656364084440254,135,-520511347
98,633590.401095,Male,30-39,2020,0.1546740604507769,135,-520511347
824,996729.497604,Male,70-79,2020,0.8267037365511727,135,-520511347
0,846334.743326,Male,40-49,2011,0,135,-520511347
1244,1370446.507871,Male,60-69,2018,0.9077333503024239,135,-520511347
625,133196.334018,Male,60-69,2023,4.69232133607775,135,-520511347
719,1037205.196441,Male,70-79,2019,0.6932090221560121,135,-520511347
62,741607.915127,Male,30-39,2016,0.08360212820730552,135,-520511347
141,49360.873374,Male,80-89,2023,2.8565134764059774,135,-520511347
0,84226.05065,Male,10-19,2007,0,135,-520511347
825,1236784.125941,Male,70-79,2017,0.6670525459504129,135,-520511347
1107,1368204.616016,Male,60-69,2017,0.8090895082808686,135,-520511347
436,809671.646817,Male,40-49,2019,0.5384898949024748,135,-520511347
-5,419981.804244,Male,20-29,2021,-0.011905277679828035,135,-520511347
0,331770.308008,Male,30-39,2009,0,135,-520511347
0,1196487.978097,Male,60-69,2013,0,135,-520511347
0,476138.882957,Male,70-79,2009,0,135,-520511347
14,696464.298426,Male,20-29,2017,0.02010153288781609,135,-520511347
0,1229872.752909,Male,60-69,2015,0,135,-520511347
0,795390.724162,Male,0-9,2010,0,135,-520511347
0,781930.718686,Male,0-9,2018,0,135,-520511347
0,286393.859001,Male,70-79,2008,0,135,-520511347
1138,1040950.138261,Male,50-59,2020,1.0932319985096792,135,-520511347
255,292706.814511,Male,80-89,2020,0.871178897648852,135,-520511347
-5,667912.440794,Male,20-29,2018,-0.007486011181429869,135,-520511347
0,795159.712526,Male,10-19,2014,0,135,-520511347
0,431096.659822,Male,20-29,2010,0,135,-520511347
0,552376.084873,Male,60-69,2009,0,135,-520511347
1185,527268.167009,Male,50-59,2022,2.247433230650113,135,-520511347
185,61540.977413,Male,40-49,2023,3.0061271006222325,135,-520511347
0,1297180.602327,Male,50-59,2013,0,135,-520511347
0,645111.559206,Male,20-29,2012,0,135,-520511347
0,283224.197125,Male,40-49,2008,0,135,-520511347
476,720307.285421,Male,40-49,2020,0.6608290789698051,135,-520511347
900,856741.204654,Male,70-79,2021,1.0504922549668547,135,-520511347
0,699937.568789,Male,20-29,2015,0,135,-520511347
0,689580.709103,Male,10-19,2011,0,135,-520511347
1093,1244341.730322,Male,50-59,2018,0.878376070950512,135,-520511347
9,620991.854894,Male,20-29,2019,0.014492943714271827,135,-520511347
12303,242989804.101305,,,,0.05063175405858079,144,-520511347
3214,146550402.354555,Female,,,0.021931021330287764,144,-520511347
9075,95994624.796714,Male,,,0.09453654326185405,144,-520511347
14,444776.950036,No matching concept,,,0.031476451283878014,144,-520511347
0,21820403.06913,,0-9,,0,144,-520511347
-5,20779947.466119,,10-19,,-2.4061658520322686e-4,144,-520511347
26,25578351.362082,,20-29,,0.0010164845901109586,144,-520511347
290,28034502.984258,,30-39,,0.010344395981011023,144,-520511347
1350,32326020.199867,,40-49,,0.04176202302829578,144,-520511347
3189,40301803.983574,,50-59,,0.07912797157416963,144,-520511347
3857,39512134.839148,,60-69,,0.0976155810285033,144,-520511347
2828,31353258.420261,,70-79,,0.09019796163107881,144,-520511347
762,3283381.776866,,80-89,,0.23207779411120805,144,-520511347
0,10206529.42642,Female,0-9,,0,144,-520511347
0,11185349.013005,Female,10-19,,0,144,-520511347
12,17332905.724846,Female,20-29,,6.923247717662537e-4,144,-520511347
60,18963124.079398,Female,30-39,,0.003164035617168453,144,-520511347
256,20936783.216975,Female,40-49,,0.012227284265542848,144,-520511347
631,24632805.615334,Female,50-59,,0.025616245662540383,144,-520511347
934,23227543.304585,Female,60-69,,0.04021088187211056,144,-520511347
984,18157225.188228,Female,70-79,,0.05419330265496534,144,-520511347
337,1908136.785764,Female,80-89,,0.17661207651057803,144,-520511347
0,11570395.800136,Male,0-9,,0,144,-520511347
-5,9555529.919233,Male,10-19,,-5.232572177850853e-4,144,-520511347
14,8199326.379194,Male,20-29,,0.001707457338876686,144,-520511347
230,9024533.7577,Male,30-39,,0.025486081184388852,144,-520511347
1091,11334412.314854,Male,40-49,,0.09625554194549815,144,-520511347
2553,15598045.215605,Male,50-59,,0.1636743556459153,144,-520511347
2918,16218199.611224,Male,60-69,,0.17992132727115795,144,-520511347
1843,13122138.89117,Male,70-79,,0.14044966413517926,144,-520511347
425,1372042.907598,Male,80-89,,0.3097570765800878,144,-520511347
0,43477.842574,No matching concept,0-9,,0,144,-520511347
0,39068.533881,No matching concept,10-19,,0,144,-520511347
0,46119.258042,No matching concept,20-29,,0,144,-520511347
0,46845.14716,No matching concept,30-39,,0,144,-520511347
-5,54824.668037999996,No matching concept,40-49,,-0.09119982261514847,144,-520511347
5,70953.152635,No matching concept,50-59,,0.07046903223203056,144,-520511347
5,66391.923339,No matching concept,60-69,,0.0753103653055777,144,-520511347
-5,73894.340863,No matching concept,70-79,,-0.06766418025529171,144,-520511347
0,3202.0835039999997,No matching concept,80-89,,0,144,-520511347
0,2518516.862422,,,2007,0,144,-520511347
0,5458151.581108,,,2008,0,144,-520511347
0,9606097.338808,,,2009,0,144,-520511347
0,13591033.533197,,,2010,0,144,-520511347
0,16534751.353867,,,2011,0,144,-520511347
0,18149384.637920998,,,2012,0,144,-520511347
0,19379834.885694,,,2013,0,144,-520511347
0,19489488.61328,,,2014,0,144,-520511347
0,18539990.294319,,,2015,0,144,-520511347
1270,18959314.811774,,,2016,0.06698554312792529,144,-520511347
1447,19703841.538673,,,2017,0.07343745620162208,144,-520511347
1425,19406889.678303,,,2018,0.07342753133662408,144,-520511347
1578,18673998.51061,,,2019,0.08450252360807613,144,-520511347
1838,17147436.082135,,,2020,0.1071880362286298,144,-520511347
1898,14192956.903492,,,2021,0.1337283000931977,144,-520511347
1987,9858615.271732,,,2022,0.20154960359366128,144,-520511347
860,1779502.20397,,,2023,0.48328122217627695,144,-520511347
0,241033.462012,,0-9,2007,0,144,-520511347
0,582531.696098,,0-9,2008,0,144,-520511347
0,1052041.853525,,0-9,2009,0,144,-520511347
0,1493464.884326,,0-9,2010,0,144,-520511347
0,1822602.160164,,0-9,2011,0,144,-520511347
0,1926539.901437,,0-9,2012,0,144,-520511347
0,1945437.6071189998,,0-9,2013,0,144,-520511347
0,1835041.393566,,0-9,2014,0,144,-520511347
0,1625290.357289,,0-9,2015,0,144,-520511347
0,1582755.085558,,0-9,2016,0,144,-520511347
0,1554019.827515,,0-9,2017,0,144,-520511347
0,1479580.952773,,0-9,2018,0,144,-520511347
0,1389024.386037,,0-9,2019,0,144,-520511347
0,1219075.4141,,0-9,2020,0,144,-520511347
0,1085156.481862,,0-9,2021,0,144,-520511347
0,836081.9575629999,,0-9,2022,0,144,-520511347
0,150725.648186,,0-9,2023,0,144,-520511347
0,192277.15811000002,,10-19,2007,0,144,-520511347
0,457129.062286,,10-19,2008,0,144,-520511347
0,828792.939083,,10-19,2009,0,144,-520511347
0,1208369.475701,,10-19,2010,0,144,-520511347
0,1508342.047912,,10-19,2011,0,144,-520511347
0,1663748.468173,,10-19,2012,0,144,-520511347
0,1746674.507871,,10-19,2013,0,144,-520511347
0,1725724.7748119999,,10-19,2014,0,144,-520511347
0,1624038.5051340002,,10-19,2015,0,144,-520511347
0,1643445.552361,,10-19,2016,0,144,-520511347
0,1670679.381246,,10-19,2017,0,144,-520511347
0,1633250.954142,,10-19,2018,0,144,-520511347
0,1544852.9062279998,,10-19,2019,0,144,-520511347
0,1357797.776865,,10-19,2020,0,144,-520511347
-5,1119349.437372,,10-19,2021,-0.004466880344121101,144,-520511347
0,737969.979467,,10-19,2022,0,144,-520511347
0,117504.539356,,10-19,2023,0,144,-520511347
0,233561.971253,,20-29,2007,0,144,-520511347
0,540357.883642,,20-29,2008,0,144,-520511347
0,999656.5092399999,,20-29,2009,0,144,-520511347
0,1472455.928816,,20-29,2010,0,144,-520511347
0,1824006.1218339999,,20-29,2011,0,144,-520511347
0,2026022.5598910002,,20-29,2012,0,144,-520511347
0,2177142.5954819997,,20-29,2013,0,144,-520511347
0,2192866.95688,,20-29,2014,0,144,-520511347
0,2091940.087612,,20-29,2015,0,144,-520511347
9,2090036.6926759998,,20-29,2016,0.004306144495710627,144,-520511347
-5,2093299.852156,,20-29,2017,-0.002388573235148436,144,-520511347
-5,2006764.3915119998,,20-29,2018,-0.002491573012331927,144,-520511347
-5,1877806.108146,,20-29,2019,-0.0026626817211371262,144,-520511347
-5,1674330.283367,,20-29,2020,-0.002986268629117329,144,-520511347
-5,1311954.724161,,20-29,2021,-0.003811107127342004,144,-520511347
-5,831489.0513350001,,20-29,2022,-0.0060133082834611384,144,-520511347
-5,134659.644079,,20-29,2023,-0.037130649157714087,144,-520511347
0,269132.03833,,30-39,2007,0,144,-520511347
0,605415.285421,,30-39,2008,0,144,-520511347
0,1082888.583162,,30-39,2009,0,144,-520511347
0,1553300.11499,,30-39,2010,0,144,-520511347
0,1894268.216291,,30-39,2011,0,144,-520511347
0,2097211.118412,,30-39,2012,0,144,-520511347
0,2261546.346338,,30-39,2013,0,144,-520511347
0,2296605.385353,,30-39,2014,0,144,-520511347
0,2219465.886379,,30-39,2015,0,144,-520511347
30,2264775.148529,,30-39,2016,0.01324634810633867,144,-520511347
47,2327022.502395,,30-39,2017,0.020197484103237948,144,-520511347
28,2279026.565365,,30-39,2018,0.0122859471782926,144,-520511347
34,2169957.054072,,30-39,2019,0.015668512856601386,144,-520511347
49,1969958.986995,,30-39,2020,0.024873614285110174,144,-520511347
42,1561115.5482549998,,30-39,2021,0.026903838122006536,144,-520511347
37,1010643.2005479999,,30-39,2022,0.03661034871647831,144,-520511347
23,172171.00342300002,,30-39,2023,0.13358811613296012,144,-520511347
0,383428.70089000004,,40-49,2007,0,144,-520511347
0,827449.519507,,40-49,2008,0,144,-520511347
0,1422543.753594,,40-49,2009,0,144,-520511347
0,1991324.528406,,40-49,2010,0,144,-520511347
0,2384104.980151,,40-49,2011,0,144,-520511347
0,2572411.756332,,40-49,2012,0,144,-520511347
0,2685233.691991,,40-49,2013,0,144,-520511347
0,2637278.269679,,40-49,2014,0,144,-520511347
0,2471380.054757,,40-49,2015,0,144,-520511347
169,2480195.789185,,40-49,2016,0.06813978184179319,144,-520511347
161,2542846.655716,,40-49,2017,0.06331486786200505,144,-520511347
153,2471013.941136,,40-49,2018,0.0619179023853104,144,-520511347
183,2330703.841205,,40-49,2019,0.078517054275496,144,-520511347
227,2106112.34497,,40-49,2020,0.10778152482802784,144,-520511347
200,1686285.147159,,40-49,2021,0.11860390298577539,144,-520511347
178,1137149.880904,,40-49,2022,0.15653169647126494,144,-520511347
79,196557.344285,,40-49,2023,0.40191833221684803,144,-520511347
0,444838.41752200003,,50-59,2007,0,144,-520511347
0,951626.0287469999,,50-59,2008,0,144,-520511347
0,1644869.590691,,50-59,2009,0,144,-520511347
0,2315832.774812,,50-59,2010,0,144,-520511347
0,2800152.971937,,50-59,2011,0,144,-520511347
0,3077361.1279949998,,50-59,2012,0,144,-520511347
0,3300937.177276,,50-59,2013,0,144,-520511347
0,3327818.537987,,50-59,2014,0,144,-520511347
0,3159051.9561940003,,50-59,2015,0,144,-520511347
358,3192225.2292959997,,50-59,2016,0.11214747528292415,144,-520511347
386,3283595.479809,,50-59,2017,0.1175540660759019,144,-520511347
408,3189922.921287,,50-59,2018,0.12790277698477714,144,-520511347
425,3004596.840521,,50-59,2019,0.14144992574987353,144,-520511347
464,2718597.960301,,50-59,2020,0.17067621133233926,144,-520511347
461,2179037.864477,,50-59,2021,0.21156126174551193,144,-520511347
496,1460036.301163,,50-59,2022,0.33971758072378644,144,-520511347
191,251302.803559,,50-59,2023,0.7600392725231085,144,-520511347
0,754245.1143049999,,60-69,2007,0,144,-520511347
0,784047.14579,,60-69,2008,0,144,-520511347
0,1387520.320328,,60-69,2009,0,144,-520511347
0,1965198.069815,,60-69,2010,0,144,-520511347
0,2401170.924024,,60-69,2011,0,144,-520511347
0,2665841.114305,,60-69,2012,0,144,-520511347
0,2906041.793292,,60-69,2013,0,144,-520511347
0,3016764.925393,,60-69,2014,0,144,-520511347
0,2963083.14579,,60-69,2015,0,144,-520511347
386,3110017.431896,,60-69,2016,0.12411505994829033,144,-520511347
463,3308562.2751539997,,60-69,2017,0.13993993810451982,144,-520511347
427,3310021.3223820003,,60-69,2018,0.12900219014079242,144,-520511347
476,3234355.230664,,60-69,2019,0.14716998166657133,144,-520511347
571,3032376.813141,,60-69,2020,0.18830113643051707,144,-520511347
625,2539052.246407,,60-69,2021,0.24615484021033218,144,-520511347
620,1800489.2731009999,,60-69,2022,0.34435084355274614,144,-520511347
289,333347.693361,,60-69,2023,0.8669626511770294,144,-520511347
0,709594.9596170001,,70-79,2008,0,144,-520511347
0,1187783.789185,,70-79,2009,0,144,-520511347
0,1591087.756331,,70-79,2010,0,144,-520511347
0,1900103.931554,,70-79,2011,0,144,-520511347
0,2120248.591376,,70-79,2012,0,144,-520511347
0,2356821.166325,,70-79,2013,0,144,-520511347
0,2457388.36961,,70-79,2014,0,144,-520511347
0,2385740.301164,,70-79,2015,0,144,-520511347
318,2595863.8822729997,,70-79,2016,0.12250257117547769,144,-520511347
387,2923815.564682,,70-79,2017,0.1323612900467239,144,-520511347
298,2420300.544832,,70-79,2018,0.1231252046925788,144,-520511347
349,2451119.753593,,70-79,2019,0.1423839041272523,144,-520511347
384,2370805.4647500003,,70-79,2020,0.16197026947569168,144,-520511347
419,2059127.980835,,70-79,2021,0.2034841952029085,144,-520511347
481,1519321.886379,,70-79,2022,0.316588607267659,144,-520511347
192,304134.477755,,70-79,2023,0.631299684985628,144,-520511347
109,617008.084874,,80-89,2018,0.17665894932682935,144,-520511347
109,671582.390144,,80-89,2019,0.16230324320539188,144,-520511347
140,698381.037646,,80-89,2020,0.20046363296445072,144,-520511347
148,651877.472964,,80-89,2021,0.22703653084844877,144,-520511347
172,525433.741272,,80-89,2022,0.327348600764794,144,-520511347
84,119099.049966,,80-89,2023,0.7052952985265628,144,-520511347
0,1548906.327173,Female,,2007,0,144,-520511347
0,3306075.956195,Female,,2008,0,144,-520511347
0,5811748.876112,Female,,2009,0,144,-520511347
0,8289467.47707,Female,,2010,0,144,-520511347
0,9999839.523614999,Female,,2011,0,144,-520511347
0,10918542.406572,Female,,2012,0,144,-520511347
0,11636113.735797,Female,,2013,0,144,-520511347
0,11688915.887749,Female,,2014,0,144,-520511347
0,11100247.0308,Female,,2015,0,144,-520511347
313,11375055.548255,Female,,2016,0.027516349144160093,144,-520511347
391,11852054.135524,Female,,2017,0.03299006193602011,144,-520511347
357,11673365.034908,Female,,2018,0.030582441218314355,144,-520511347
442,11241806.058864,Female,,2019,0.03931752582152843,144,-520511347
500,10365792.577687,Female,,2020,0.048235578346057247,144,-520511347
489,8613022.414784,Female,,2021,0.05677449522953126,144,-520511347
519,6037206.995209,Female,,2022,0.08596690496315058,144,-520511347
203,1092242.368241,Female,,2023,0.18585618531436482,144,-520511347
0,966449.995893,Male,,2007,0,144,-520511347
0,2085874.81451,Male,,2008,0,144,-520511347
0,3662515.701574,Male,,2009,0,144,-520511347
0,5282834.2915819995,Male,,2010,0,144,-520511347
0,6514705.94661,Male,,2011,0,144,-520511347
0,7211193.177275,Male,,2012,0,144,-520511347
0,7725475.811086999,Male,,2013,0,144,-520511347
0,7782763.885011,Male,,2014,0,144,-520511347
0,7421402.020534,Male,,2015,0,144,-520511347
954,7565051.611226,Male,,2016,0.1261062116991154,144,-520511347
1056,7831821.927448,Male,,2017,0.13483452634425483,144,-520511347
1068,7713340.925393,Male,,2018,0.13846140217710973,144,-520511347
1135,7412139.455169,Male,,2019,0.1531271783086172,144,-520511347
1332,6762097.850786,Male,,2020,0.19698029064237418,144,-520511347
1408,5562373.820672,Male,,2021,0.2531293374723055,144,-520511347
1465,3809467.597536,Male,,2022,0.3845681745521542,144,-520511347
657,685115.964408,Male,,2023,0.9589617438964589,144,-520511347
0,3160.539356,No matching concept,,2007,0,144,-520511347
0,66200.810403,No matching concept,,2008,0,144,-520511347
0,131832.761122,No matching concept,,2009,0,144,-520511347
0,18731.764544999998,No matching concept,,2010,0,144,-520511347
0,20205.883642,No matching concept,,2011,0,144,-520511347
0,19649.054074,No matching concept,,2012,0,144,-520511347
0,18245.33881,No matching concept,,2013,0,144,-520511347
0,17808.84052,No matching concept,,2014,0,144,-520511347
0,18341.242985,No matching concept,,2015,0,144,-520511347
-5,19207.652293,No matching concept,,2016,-0.26031291715032717,144,-520511347
0,19965.475701,No matching concept,,2017,0,144,-520511347
0,20183.718002,No matching concept,,2018,0,144,-520511347
-5,20052.996577,No matching concept,,2019,-0.2493392935465218,144,-520511347
6,19545.653662,No matching concept,,2020,0.3069736169358714,144,-520511347
-5,17560.668036,No matching concept,,2021,-0.2847272091101444,144,-520511347
-5,11940.678987,No matching concept,,2022,-0.418736656888907,144,-520511347
0,2143.871321,No matching concept,,2023,0,144,-520511347
69,404738.31896,Female,80-89,2020,0.17048052227251362,144,-520511347
-5,1336737.50308,Female,20-29,2018,-0.003740450154558703,144,-520511347
-5,1465170.658453,Female,30-39,2019,-0.0034125717513885027,144,-520511347
0,570322.715948,Female,0-9,2020,0,144,-520511347
134,1778642.401095,Female,60-69,2020,0.07533835914262726,144,-520511347
