cohort_id,concept_set_id,database_id,concept_id,concept_count,concept_subjects
144,47,-520511347,2026737915,-5,-5
144,47,-520511347,2026740268,63,13
144,47,-520511347,2026740433,1196,1025
144,47,-520511347,2026741851,-5,-5
144,47,-520511347,2026771025,8303,2076
144,47,-520511347,2026777085,-5,-5
144,47,-520511347,2026779442,1169,833
144,47,-520511347,2026780540,35,35
144,47,-520511347,2026783963,5,-5
144,47,-520511347,2026784348,2153,811
144,47,-520511347,2026794000,18,12
144,47,-520511347,2026798844,567,194
144,47,-520511347,2026801396,-5,-5
144,47,-520511347,2026805859,229,132
144,47,-520511347,2026806898,15,9
144,47,-520511347,2026808870,2769,1094
144,47,-520511347,2026815523,23845,5735
144,47,-520511347,2026817271,46428,9052
144,47,-520511347,2026824061,70,50
144,47,-520511347,2026839490,149,143
144,47,-520511347,2026839723,3803,1170
144,47,-520511347,2026840667,15379,3491
144,47,-520511347,2026845487,-5,-5
144,47,-520511347,2026849596,-5,-5
144,47,-520511347,2026850633,550,264
144,47,-520511347,2026861965,2429,665
144,47,-520511347,2026870147,-5,-5
144,47,-520511347,2026882396,20,20
144,47,-520511347,2026890704,5586,1486
144,47,-520511347,2026896346,1006,442
144,47,-520511347,2026898696,-5,-5
144,47,-520511347,2026899035,39,39
144,47,-520511347,2026904282,30413,8057
144,47,-520511347,2026911621,20,6
144,47,-520511347,2026921093,3917,816
144,47,-520511347,2026923221,1123,429
144,47,-520511347,2026929549,132,132
144,47,-520511347,2026936640,335,325
144,47,-520511347,2026941765,12,12
144,47,-520511347,2026943188,34387,5448
144,47,-520511347,2026953215,1847,651
144,47,-520511347,2026958372,10209,2340
144,47,-520511347,2026960272,28063,1977
144,47,-520511347,2026968930,3253,2458
144,47,-520511347,2026977628,36,32
144,47,-520511347,2026991651,14,14
144,47,-520511347,2026996148,-5,-5
144,47,-520511347,2026998780,56,18
144,47,-520511347,2027001736,-5,-5
144,47,-520511347,2027007580,1853,730
144,47,-520511347,2027012351,923,364
144,47,-520511347,2027012536,-5,-5
144,47,-520511347,2027018772,89,18
144,47,-520511347,2027019500,219,45
144,47,-520511347,2027025074,11097,2499
144,47,-520511347,2027027514,10,10
144,47,-520511347,2027032185,67,67
144,47,-520511347,2027043445,25,15
144,47,-520511347,2027053858,30,26
144,47,-520511347,2027055451,5982,1227
144,47,-520511347,2027075449,9093,2317
144,47,-520511347,2027078854,33,31
144,47,-520511347,2027087741,3290,716
144,47,-520511347,2027088280,10371,8755
144,47,-520511347,2027095823,21,19
144,47,-520511347,2027096464,3721,1151
144,47,-520511347,2027101617,23,23
144,47,-520511347,2027102802,93,93
144,47,-520511347,2027104524,128477,23042
