cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,918144.142368,Female,20-29,2010,0,135,-274552186
740,4578987.882272,Female,60-69,2020,0.16160776552062572,135,-274552186
-5,4735954.275154,Female,20-29,2019,-0.001055753436267586,135,-274552186
0,1591196.418891,Female,10-19,2022,0,135,-274552186
0,551911.507187,Female,30-39,2007,0,135,-274552186
252,4497170.083504,Female,40-49,2021,0.05603523889931522,135,-274552186
0,2051382.767967,Female,70-79,2013,0,135,-274552186
711,4871585.075975,Female,60-69,2018,0.14594839029013576,135,-274552186
0,872944.835044,Female,40-49,2008,0,135,-274552186
0,4165898.532512,Female,60-69,2014,0,135,-274552186
0,4719239.052704,Female,20-29,2014,0,135,-274552186
0,1037274.918549,Female,70-79,2009,0,135,-274552186
0,854624.396988,Female,10-19,2012,0,135,-274552186
0,533754.669405,Female,0-9,2010,0,135,-274552186
0,405717.078713,Female,0-9,2008,0,135,-274552186
0,1181005.869952,Female,40-49,2010,0,135,-274552186
0,180.11499,Female,50-59,2023,0,135,-274552186
0,45.664613,Female,70-79,2006,0,135,-274552186
751,6265865.785079,Female,50-59,2018,0.11985574312625202,135,-274552186
62,5673249.377139,Female,30-39,2017,0.010928481347891388,135,-274552186
0,469706.31896,Female,20-29,2007,0,135,-274552186
0,1485626.412047,Female,60-69,2012,0,135,-274552186
0,3444573.374401,Female,0-9,2016,0,135,-274552186
624,6430155.967146,Female,50-59,2016,0.09704274720368253,135,-274552186
0,3325821.861739,Female,10-19,2021,0,135,-274552186
55,4763637.36345,Female,30-39,2020,0.011545799103432801,135,-274552186
0,4030561.697467,Female,10-19,2014,0,135,-274552186
219,1331427.288159,Female,80-89,2019,0.16448513707633042,135,-274552186
15,2172411.739904,Female,30-39,2022,0.0069047684306211944,135,-274552186
0,307.690623,Female,60-69,2023,0,135,-274552186
0,1762524.071184,Female,50-59,2012,0,135,-274552186
0,1102547.559206,Female,50-59,2009,0,135,-274552186
0,468161.185489,Female,0-9,2009,0,135,-274552186
0,191137.804244,Female,10-19,2006,0,135,-274552186
346,3732758.55989,Female,70-79,2016,0.09269284215644427,135,-274552186
283,5150582.329911,Female,40-49,2019,0.05494524344490774,135,-274552186
0,606199.025325,Female,0-9,2011,0,135,-274552186
0,3839354.201232,Female,10-19,2019,0,135,-274552186
0,667982.015058,Female,70-79,2007,0,135,-274552186
0,924593.801506,Female,50-59,2008,0,135,-274552186
0,1164950.004107,Female,30-39,2011,0,135,-274552186
0,8879.427789,Female,80-89,2016,0,135,-274552186
0,365603.312799,Female,10-19,2007,0,135,-274552186
767,4724797.136208,Female,60-69,2019,0.16233501204150627,135,-274552186
146,930369.516769,Female,70-79,2022,0.15692689557051567,135,-274552186
267,2077286.537988,Female,70-79,2020,0.12853306229895878,135,-274552186
0,26.49692,Female,0-9,2023,0,135,-274552186
0,1359791.655031,Female,40-49,2011,0,135,-274552186
54,5177126.349076,Female,30-39,2018,0.010430496835302809,135,-274552186
290,5935263.778234,Female,40-49,2017,0.04886050744088204,135,-274552186
213,1626519.268994,Female,80-89,2017,0.13095448917229258,135,-274552186
0,3309628.462697,Female,0-9,2014,0,135,-274552186
0,718896.451745,Female,50-59,2007,0,135,-274552186
0,1002852.339493,Female,30-39,2010,0,135,-274552186
69,4434308.388775,Female,30-39,2021,0.015560487442566346,135,-274552186
0,1247986.009582,Female,20-29,2012,0,135,-274552186
243,5472610.548939,Female,40-49,2016,0.04440294039324825,135,-274552186
0,871484.503765,Female,60-69,2009,0,135,-274552186
651,5157012.670773,Female,50-59,2021,0.12623587366567776,135,-274552186
193,1101117.689254,Female,80-89,2021,0.17527645035904946,135,-274552186
0,1537938.143737,Female,40-49,2012,0,135,-274552186
-5,2020670.168378,Female,20-29,2022,-0.0024744265928434623,135,-274552186
0,180.361396,Female,30-39,2023,0,135,-274552186
-5,5460176.971937,Female,20-29,2017,-9.157212349888813e-4,135,-274552186
732,5934897.352498,Female,50-59,2019,0.12333827470358877,135,-274552186
0,1521973.445585,Female,50-59,2011,0,135,-274552186
0,5438360.501027,Female,40-49,2015,0,135,-274552186
722,4244629.626283,Female,60-69,2021,0.17009729082823455,135,-274552186
0,756033.604381,Female,10-19,2011,0,135,-274552186
0,126.132786,Female,20-29,2023,0,135,-274552186
1234,4425414.735113,Male,40-49,2020,0.2788439217253365,135,-274552186
0,175265.820671,Male,10-19,2006,0,135,-274552186
200,4321268.33128,Male,30-39,2020,0.04628270791523797,135,-274552186
524,1798827.148528,Male,70-79,2020,0.29130091817259646,135,-274552186
0,1202879.893224,Male,60-69,2012,0,135,-274552186
0,964606.130048,Male,30-39,2013,0,135,-274552186
212,4576185.574264,Male,30-39,2018,0.046326792600428254,135,-274552186
0,1202975.011636,Male,40-49,2013,0,135,-274552186
0,840394.258727,Male,50-59,2009,0,135,-274552186
0,4730421.086927,Male,40-49,2015,0,135,-274552186
585,2933384.588638,Male,70-79,2016,0.1994283334909117,135,-274552186
0,1255188.002738,Male,0-9,2022,0,135,-274552186
0,1119352.413415,Male,70-79,2011,0,135,-274552186
0,349232.188912,Male,0-9,2007,0,135,-274552186
0,1166885.379877,Male,50-59,2011,0,135,-274552186
0,626553.489391,Male,40-49,2008,0,135,-274552186
0,804077.826146,Male,20-29,2012,0,135,-274552186
215,4892869.741273,Male,30-39,2017,0.04394149269628063,135,-274552186
0,266367.969884,Male,20-29,2007,0,135,-274552186
0,2655246.464066,Male,0-9,2021,0,135,-274552186
0,482009.122519,Male,40-49,2007,0,135,-274552186
0,660376.054757,Male,0-9,2011,0,135,-274552186
0,912517.316906,Male,70-79,2010,0,135,-274552186
0,769948.199863,Male,0-9,2013,0,135,-274552186
1313,2282939.066393,Male,50-59,2022,0.5751358060005144,135,-274552186
0,77.160849,Male,40-49,2023,0,135,-274552186
0,26.89117,Male,70-79,2006,0,135,-274552186
0,568665.97399,Male,20-29,2010,0,135,-274552186
0,4125543.214237,Male,10-19,2014,0,135,-274552186
0,3652833.500342,Male,0-9,2016,0,135,-274552186
127,391735.233402,Male,80-89,2022,0.3241985636499339,135,-274552186
0,1354499.323751,Male,70-79,2012,0,135,-274552186
10,1954184.930869,Male,20-29,2022,0.005117222961878604,135,-274552186
0,454405.54141,Male,10-19,2008,0,135,-274552186
3076,5363908.780287,Male,50-59,2019,0.5734623995293626,135,-274552186
228,4486432.506502,Male,30-39,2019,0.05081988855723765,135,-274552186
0,3608108.971937,Male,0-9,2017,0,135,-274552186
0,438682.277892,Male,0-9,2008,0,135,-274552186
0,4057097.697467,Male,30-39,2014,0,135,-274552186
0,33.366188,Male,0-9,2023,0,135,-274552186
0,648621.590691,Male,30-39,2010,0,135,-274552186
0,4001333.785079,Male,60-69,2015,0,135,-274552186
0,3186664.563997,Male,0-9,2018,0,135,-274552186
0,579559.947981,Male,0-9,2010,0,135,-274552186
0,619884.706366,Male,70-79,2008,0,135,-274552186
0,1125969.01848,Male,40-49,2012,0,135,-274552186
0,4099349.571526,Male,10-19,2018,0,135,-274552186
1182,4134657.429158,Male,40-49,2021,0.2858761627177195,135,-274552186
