ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4004041,4006788,4,5
4025034,35614212,7,7
4004041,42894605,4,5
4004041,42894629,4,5
4021200,2514569,2,3
4028367,3661520,6,6
4025034,35614204,7,7
4027255,45766076,6,6
4004041,2725969,4,5
4025034,35614218,7,7
4004041,43527909,4,5
4004041,42894622,4,5
4082264,2514569,2,3
4042650,2786425,5,5
4043161,42894607,4,9
4069740,2725949,1,1
4060630,4253187,2,2
4060630,3195796,2,2
4043176,2725906,5,6
4043161,42894605,4,9
4043161,2786425,4,7
4069740,42894478,1,1
4043161,2725897,4,9
4043161,43527909,4,9
4043176,2785856,4,4
4043176,44511268,6,8
4043161,42894478,4,9
4043161,2787593,5,5
4044875,2787593,2,2
4043161,2785856,5,7
4042650,2788621,4,4
4043176,42894605,5,6
4069740,42894687,1,1
4067285,2110236,4,5
4043176,42894600,5,6
4044875,2787573,3,4
4043176,2725897,5,6
4043161,2725906,4,9
4043161,2725955,4,9
4043161,2725939,4,9
4043161,2788621,4,6
4069740,2725897,1,1
4043161,42894701,4,9
4043176,42894622,5,6
4043161,42894622,4,9
4060630,42599784,2,2
4043161,4283892,4,6
4043176,42894713,5,6
4043161,42894623,4,9
4043176,42894632,5,6
4043161,42894600,4,9
4043176,4006788,5,6
4043161,2725969,4,9
4043176,2725939,5,6
4043176,2725474,5,6
4069740,42894622,1,1
4043161,42894588,4,9
4043176,42894588,5,6
4043161,42894677,4,9
4069740,42894623,1,1
4069740,42894632,1,1
4044347,2786425,2,2
4043161,42894629,4,9
4043176,4283892,3,3
4043161,2725474,4,9
4043161,42894632,4,9
4043176,42894607,5,6
4043161,2787573,5,7
4044875,2785856,2,2
4043176,2725899,5,6
4043176,42894623,5,6
4043176,42894701,5,6
4043176,42894687,5,6
4043176,42894677,5,6
4043176,2725955,5,6
4043176,42894629,5,6
4043176,43527909,3,6
4043161,42894687,4,9
4043161,4264286,5,8
4043161,2725899,4,9
4069740,42894588,1,1
4043176,2725969,5,6
4069740,2725899,1,1
4043161,44511268,7,11
4069740,42894629,1,1
4043176,2725949,5,6
4069740,2725969,1,1
4043176,4264286,4,5
4082264,2514570,2,3
4043176,42894478,5,6
4067285,2110333,4,5
4043161,4006788,6,9
4043161,2725949,4,9
4043161,42894713,4,9
4159949,2725949,6,8
4159949,42894605,5,8
4159949,42894623,6,8
4159949,42894677,6,8
4132088,3661502,6,6
4132088,35611570,4,4
4159949,42894629,6,8
4159949,42894701,5,8
4159949,2725955,5,8
4159949,42894607,5,8
4159949,2725906,5,8
4159949,42894600,5,8
4181192,2110333,2,3
4159949,42894632,6,8
4159949,42894713,6,8
4159949,2725474,5,8
4117134,45766151,6,7
4159949,42894588,6,8
4159949,42894687,6,8
4117134,45766076,6,7
4159949,2725899,6,8
4117134,3661502,7,8
4148981,4140136,1,1
4117134,35611570,5,6
4132088,45766151,5,5
4132088,45766075,4,4
4159949,42894478,6,8
4132088,45766076,5,5
4159949,44511268,8,10
4159949,2725897,6,8
4159949,2725969,6,8
4133169,2110236,4,5
4159949,42894622,6,8
4117134,3661520,6,7
4117134,45766075,5,6
4171443,2787573,1,1
4161905,4228481,1,1
4159949,2725939,6,8
4181051,2110236,3,4
4132088,3661520,5,5
4159949,4006788,6,8
4159949,4264286,4,5
4133169,2110333,4,5
4159949,43533353,5,6
4159949,43527909,6,8
4178367,44809812,3,5
4239975,3661520,5,5
4192676,40483101,2,2
4239975,45766151,5,5
4195288,44809812,2,4
4239975,35611570,4,4
4239975,3661502,6,6
4223622,3661699,4,4
4258232,3661699,2,2
4239975,45766075,4,4
4258232,4131681,1,1
4239975,45766076,5,5
4223622,4131681,3,3
4241075,2110333,3,4
4296597,2786044,2,2
4284964,43533353,3,3
4269348,44806491,1,1
4276939,2787573,3,3
4304358,2786044,4,5
4296597,2786052,2,2
4302541,2110333,3,5
4311260,2110236,0,1
4284964,4264286,2,2
4304358,2786052,4,5
4329847,3661502,5,5
4329847,45766075,3,3
4337060,44809812,2,2
4329847,3661520,4,4
4329847,45766076,4,4
4329847,35611570,3,3
4338312,44809812,1,1
4329847,45766151,4,4
37396230,2788621,3,3
37396230,2786425,4,4
40481382,2313877,2,3
40652426,40771152,2,2
40481382,4147613,2,2
40481382,4199054,3,3
40481382,2788621,3,3
40481382,44809812,2,3
40481382,2786058,2,2
40481382,2313873,2,3
40481382,2787593,3,3
40481382,2786425,3,3
40652426,42527949,2,2
40481382,4225363,3,3
40481382,4202441,2,2
40481382,2785856,2,2
40481382,2786050,2,2
40481382,4330376,2,2
40481382,4234778,3,3
40481382,2787573,3,3
40481382,2313942,1,3
40481382,2786044,3,3
40481382,4179324,2,2
40481382,2786052,3,3
40657338,40771152,1,1
43018737,42894713,1,1
45768345,35614252,6,6
45768345,35607668,6,6
45768345,35614220,5,5
45768345,35614251,6,6
45768345,35614223,5,5
45768345,36714929,4,4
45768345,35614206,5,5
45768345,35614229,6,6
45768345,35614207,5,5
45768345,35614204,5,5
45768345,45758408,2,4
45768345,35614235,6,6
45768345,35614208,5,5
45768345,35614212,5,5
45768345,35614218,5,5
45888982,2514569,3,3
45889255,2313873,1,1
45888982,2514407,3,3
45889004,2110333,3,3
45888982,2514405,4,4
45888982,2514570,3,3
46270162,3661520,1,1
46270162,3661502,2,2
4044875,43533353,4,5
4028367,604427,6,6
4043176,43533353,5,7
4029714,43533353,5,6
4043161,43533353,6,10
4027255,604427,6,6
4094683,45766076,7,7
4094683,35611570,6,6
4125501,43533353,5,5
4117134,604427,6,7
4094683,45766151,7,7
4132088,604427,5,5
4094683,45766075,6,6
4094683,3661520,7,7
4094683,3661502,8,8
4094683,604427,7,7
4239975,604427,5,5
4178367,43533353,6,8
4180004,43533353,5,6
4195288,43533353,5,7
4329847,604427,4,4
37116489,3661520,6,6
37116489,604427,6,6
37116489,45766075,5,5
37116489,45766151,6,6
37116489,35611570,5,5
37116489,45766076,6,6
37116489,3661502,7,7
40481382,43533353,4,6
46270162,604427,1,1
319844,45766075,3,3
9201,32760,1,1
319844,3661502,5,5
319844,3661520,4,4
9201,38004291,3,3
319844,45766076,4,4
9201,38004276,3,3
319844,35611570,3,3
319844,45766151,4,4
9201,32037,2,2
1002635,40771152,1,1
2806389,2785856,2,2
2799914,42894701,2,2
2801149,2786058,1,1
2787376,2787593,4,4
2831521,2786058,2,2
2822645,2725899,1,1
2787376,2787573,4,4
2860120,2786425,5,5
2879945,2725949,1,1
4002031,44511268,6,9
4001858,2110236,3,4
4002046,2725474,3,3
4002046,2725906,3,3
4002046,2725899,3,3
4002046,42894600,3,3
4002046,42894687,3,3
4002046,44511268,5,5
4002046,42894677,3,3
4002031,2725955,4,7
4001858,2110333,3,4
4002046,4006788,3,3
4002046,42894478,3,3
4002031,2725899,4,7
4002031,42894632,4,7
4002031,42894677,4,7
4002046,42894713,3,3
4002031,2725949,4,7
4002031,42894629,4,7
4002031,42894701,4,7
4002046,2725949,3,3
4002046,2725897,3,3
4002031,42894713,4,7
4002046,42894605,3,3
4002046,42894622,3,3
4002031,2725897,4,7
4028902,2514405,4,5
4002031,42894623,4,7
4002031,4006788,4,7
4027135,2514570,0,1
4002031,42894588,4,7
4032235,2110333,3,4
4002031,42894622,4,7
4002031,42894605,4,7
4002046,42894629,3,3
4002046,42894588,3,3
4032235,2110236,3,4
4002046,2725939,3,3
4002046,42894632,3,3
4002031,2725969,4,7
4002031,44809812,5,5
4002046,2725969,3,3
4027135,2514407,0,1
4002031,2725906,4,7
4002031,42894607,4,7
4002031,42894687,4,7
4002046,42894623,3,3
4002031,2725939,4,7
4002031,42894478,4,7
4002031,43527909,4,7
4002046,42894701,3,3
4002046,2725955,3,3
4002046,43527909,3,3
4002031,2725474,4,7
4002046,42894607,3,3
4002031,42894600,4,7
4093436,2786058,2,2
4042645,2786425,5,5
4042645,2786044,4,5
4093436,2785856,2,2
4042645,2725969,3,6
4042645,42894622,3,6
4042645,44511268,6,8
4093436,2313873,1,3
4042645,2313942,3,5
4042645,42894600,6,6
4082864,2786425,2,2
4042645,4225363,4,5
4042645,2787593,5,5
4042645,4179324,4,4
4040576,2110236,4,5
4042645,2725955,6,6
4108611,45766076,6,7
4042645,4147613,4,4
4042645,2787573,5,5
4042645,42894677,6,6
4042645,42894632,3,6
4042645,42894629,3,6
4042645,4283892,3,3
4042645,2725906,6,6
4093436,44809812,2,2
4042645,4234778,5,5
4042645,4264286,5,5
4042645,2725899,3,6
4093436,4234778,3,3
4042645,44809812,4,7
4042645,2725474,6,6
4042645,2786050,4,4
4042645,4202441,4,4
4042645,42894701,6,6
4042645,2785856,2,4
4093436,2313942,1,3
4042645,2725949,3,6
4093436,4179324,2,2
4042645,4199054,5,5
4108611,3661520,6,7
4093436,4202441,2,2
4042645,42894713,6,6
4042645,4006788,6,6
4093436,2786050,2,2
4108611,35611570,5,6
4093436,2787573,3,3
4042645,2313877,4,5
4093436,2787593,3,3
4042645,42894588,3,6
4099175,2786052,2,2
4093436,4199054,3,3
4042645,42894623,3,6
4042645,2788621,5,5
4099175,2786044,2,2
4042645,42894607,6,6
4093436,4330376,2,2
4042645,2786052,4,5
4042645,4330376,4,4
4042645,2786058,4,4
4093436,2786052,3,3
4108611,45766075,5,6
4093436,2786044,3,3
4093436,2313877,2,3
4093436,4225363,3,3
4082864,2788621,1,1
4093436,4147613,2,2
4093436,2786425,3,3
4042645,2725897,3,6
4108611,45766151,6,7
4042645,43527909,3,6
4042645,42894605,6,6
4042645,42894478,3,6
4042645,2313873,4,5
4042645,42894687,3,6
4042645,2725939,6,6
4108611,3661502,7,8
4041283,3195796,1,1
4093436,2788621,3,3
4134148,2110333,5,6
4121349,35614220,5,5
4121349,36714929,4,4
4121349,35614218,5,5
4177094,2787593,4,5
4177094,2788621,4,5
4125334,35614235,8,10
4177094,2313942,3,5
4177094,4202441,4,4
4177094,44809812,4,4
4177094,2785856,3,4
4120837,4199054,2,2
4177094,4147613,4,4
4125334,35614251,8,10
4120837,2786044,2,2
4125334,35614229,8,10
4177094,4234778,5,5
4176809,2725939,1,1
4177094,2786058,4,4
4121349,35614251,6,6
4121349,35614229,6,6
4121349,35614223,5,5
4177094,2786052,5,5
4177094,2786425,4,6
4134148,2110236,5,6
4125334,35607668,8,10
4177094,2786044,5,5
4125334,35614212,7,9
4164916,763905,1,1
4121349,35614207,5,5
4120837,4234778,2,2
4121349,35607668,6,6
4177094,4179324,4,4
4177094,2786050,4,4
4121349,35614252,6,6
4125334,35614206,7,9
4121349,35614208,5,5
4126965,2110333,2,3
4125334,35614207,7,9
4177094,4225363,5,5
4121349,45758408,4,4
4125334,35614208,7,9
4125334,35614252,8,10
4176809,42894677,1,1
4120837,2786052,2,2
4177094,4199054,5,5
4125334,35614223,7,9
4121349,35614235,6,6
4176809,42894713,1,1
4121349,35614212,5,5
4121349,35614206,5,5
4125334,35614220,7,9
4177094,4330376,4,4
4177094,2787573,4,6
4125334,45758408,4,8
4125334,35614218,7,9
4129747,2110333,4,5
4121349,35614204,5,5
4125334,36714929,6,8
4177094,2313877,4,5
4125334,35614204,7,9
4177094,2313873,3,5
4243478,42894478,4,4
4243478,42894622,4,4
4203722,2514569,2,3
4243478,42894605,4,4
4243478,42894623,4,4
4243478,42894607,4,4
4243478,2725949,4,4
4243478,4006788,4,4
4243478,42894713,4,4
4243478,2725969,4,4
4204934,2110236,2,3
4189847,2110236,3,4
4243478,2725899,4,4
4203722,2514405,2,3
4240345,2514405,2,3
4243478,2725897,4,4
4243478,42894632,4,4
4243478,2725939,4,4
4243478,44511268,6,6
4240462,2787573,2,2
4243478,43527909,4,4
4194532,2786425,2,2
4243478,42894588,4,4
4243478,2725906,4,4
4203722,2514407,2,4
4203722,2514570,3,4
4243478,2725474,4,4
4243478,42894701,4,4
4243478,42894600,4,4
4220672,44809812,1,1
4243478,42894677,4,4
4243478,2725955,4,4
4197191,43533353,2,2
4243478,42894687,4,4
4243478,42894629,4,4
4311041,4006788,3,5
4311041,42894677,3,5
4311041,42894687,3,5
4311041,42894478,3,5
4311041,2725474,3,5
4311041,42894607,3,5
4311041,42894622,3,5
4311041,2725949,3,5
4295129,45766151,3,3
4311041,2725955,3,5
4311041,42894600,3,5
4311041,2725906,3,5
4311041,43527909,3,5
4295129,35611570,2,2
4311041,42894623,3,5
4296958,2514569,1,2
4295129,3661520,3,3
4311041,44511268,5,7
4312194,44809812,3,3
4311041,42894713,3,5
4311041,2725899,3,5
4295129,45766076,3,3
4311041,42894588,3,5
4311041,42894605,3,5
4311041,2725969,3,5
4311041,2725897,3,5
4295129,45766075,2,2
4295129,3661502,4,4
4286948,44809812,2,2
4311041,42894632,3,5
4311041,42894701,3,5
4311041,2725939,3,5
4311041,42894629,3,5
4326426,2725969,4,7
4326426,2725899,4,7
4326426,42894713,5,7
4326426,2725939,5,7
4326426,42894588,4,7
4326426,44809812,7,8
4326426,42894623,4,7
4326426,2110333,5,7
4326426,2725955,5,7
4326426,2725897,4,7
4326426,42894607,5,7
4326426,42894600,5,7
4326426,2725949,4,7
4326426,43533353,5,7
4326426,42894629,4,7
4326426,42894677,5,7
4326426,44511268,7,9
4326426,42894622,4,7
4326426,4006788,5,7
4326426,4264286,4,6
4326426,42894632,4,7
4326426,2725906,5,7
4326426,42894701,5,7
4326426,42894478,4,7
4326426,43527909,5,7
4326426,42894605,5,7
4326426,42894687,4,7
4326426,2725474,5,7
35614208,35614238,1,1
35622859,2787591,1,1
35614212,35614242,1,1
35622859,4232252,3,3
36032846,46236895,1,1
36207528,46236995,3,3
36207528,46236895,3,3
36207528,3051348,2,3
36714929,35614216,1,1
36714929,35614248,2,2
36714929,35614242,2,2
36714929,35614238,2,2
36714929,35614205,1,1
37050987,3004651,2,2
37204303,2110335,1,2
37204303,2617370,4,6
37204303,43533248,4,6
40482735,40483521,2,2
43019458,42894649,1,1
43019184,42894698,1,1
43019184,42894697,1,1
43530876,3661504,6,6
43530876,46270160,4,4
43530876,4296653,3,3
43530876,46273495,5,5
43530876,46270159,4,4
45890442,2313800,3,3
45890442,43527994,3,3
45876096,3051348,2,2
45889751,2514571,2,2
45887809,2514571,1,1
45876123,3051348,1,1
45889686,2110332,1,1
45888411,2514411,1,1
45889373,40756929,2,2
45876223,3004651,2,2
46236969,46236895,1,1
46272042,2786617,4,4
46272042,2787589,4,4
46236969,46236995,1,1
4054559,4330920,4,7
4002365,4303797,4,6
4043174,2617370,4,5
4043174,43533248,4,5
4002365,4330920,5,7
4042673,43533248,5,7
4042673,2617370,5,7
4042641,43533248,6,10
4042641,2617370,6,10
4124406,43533248,4,5
4124406,4303797,2,3
4124406,2617370,4,5
4124406,4330920,3,4
4176642,4330920,5,9
4176642,4303797,4,8
4283892,2617370,3,3
4283892,43533248,3,3
36676346,4330920,2,2
36676346,4303797,1,1
37204303,42894468,3,3
37204303,2725898,3,3
37204303,42894476,3,3
37204303,42894471,3,3
37204303,2725473,3,3
37204303,2725472,3,3
37204303,42894613,3,3
37204303,4181025,4,4
37204303,42894484,3,3
37204303,2725914,3,3
37204303,42894697,3,3
37204303,2313801,4,4
37204303,42894686,3,3
37204303,42894698,3,3
37204303,42894649,3,3
37204303,2725928,3,3
37204303,37111313,4,4
37204303,42894469,3,3
37204303,42894660,3,3
37204303,3180695,4,4
37204303,2725970,3,3
37204303,2725900,3,3
37204303,42894658,3,3
37204303,4171077,4,4
37204303,42894702,3,3
37204303,40756929,3,3
37204303,42894694,3,3
37204303,2313802,4,4
37204303,2725915,3,3
37204303,42894470,3,3
37204303,42894483,3,3
37204303,4232252,3,4
37204303,42894696,3,3
37204303,42894662,3,3
37204303,44511271,5,5
40765071,40765071,0,0
3015595,3015595,0,0
3021690,3021690,0,0
1002132,1002132,0,0
36661382,36661382,0,0
441840,3661641,8,13
441840,4225958,6,9
441840,3661645,8,13
4043023,43533247,6,9
4032257,2787575,3,4
4028071,3661641,9,11
4028071,3661645,9,11
4040400,43531440,5,9
4028071,4270024,7,9
4040551,4333470,5,9
4059064,4333470,5,5
4043023,43531440,5,8
4029205,2787196,3,4
4028071,3661643,9,11
4029205,4161531,6,13
4040390,43531440,5,10
4042646,4333470,7,7
4040390,43533247,6,11
4029205,43533247,6,11
4040551,43531440,5,8
4051039,43533247,4,4
4040400,4333470,6,10
4051039,43531440,3,3
4029205,4329263,6,6
4029205,4333470,7,14
4043022,43533247,5,10
4040400,43533247,6,10
4040390,4333470,7,11
4051039,4333470,3,3
4040551,43533247,6,9
4029205,2787195,4,5
4043022,43531440,4,9
4043022,4333470,6,11
4029205,43531440,5,10
4117930,4270024,8,10
4117930,3661643,10,12
4117930,3661641,10,12
4086921,40483126,3,3
4124574,4333470,6,7
4117930,3661645,10,12
4180941,42894690,3,3
4180941,2725466,3,3
4180627,43531440,6,11
4180941,2725944,3,3
4180941,42894688,3,3
4180941,42894706,3,3
4180941,42894591,3,3
4180941,4329263,4,4
4180627,43533247,7,12
4180941,2725921,3,3
4180941,2725923,3,3
4180627,4333470,7,13
4180941,42894593,3,3
4180627,4161531,6,11
4180941,43531440,3,5
4180941,42894587,3,3
4180941,4161531,4,4
4180941,2725907,3,3
4180941,2725946,3,3
4180941,42894481,3,3
4180941,2725469,3,3
4180941,43533247,4,6
4180941,42894689,3,3
4180941,42894630,3,3
4180941,42894601,3,3
4180627,2787575,5,9
4274025,4335161,4,9
4304209,43533247,3,5
4297090,43533247,6,10
4297090,43531440,5,9
4274025,4225958,6,8
4299523,43533247,5,6
4274025,4270024,5,10
4304209,4333470,4,4
4274025,3661643,7,12
4297090,4161531,7,12
4299523,4161531,7,7
4304209,43531440,2,4
4297090,4333470,8,13
4274025,3661641,7,12
4274025,3661645,7,12
4299523,43531440,4,5
4299523,4333470,6,8
4322976,4329263,5,10
4322976,43533247,5,13
4322976,2787575,6,11
4322976,43531440,4,12
4322976,2618116,5,6
4322976,2618117,5,6
4322976,4161531,5,14
4322976,4333470,6,15
36675054,43533247,6,11
36675054,43531440,5,10
36675054,2787575,4,8
36675054,4161531,6,9
36675054,4333470,7,12
43531071,4333470,8,8
46272041,4161531,5,5
9202,38004242,2,2
320536,3661645,5,5
9202,38004225,2,2
9202,32261,1,1
9202,38004234,2,2
9202,38003820,2,2
9202,38003620,1,1
9202,32693,2,2
376208,4225958,5,5
312327,3661643,3,3
312327,3661645,3,3
312327,3661641,3,3
9202,38004247,2,2
443441,4189164,4,4
9202,38004257,3,3
320536,3661643,5,5
9202,38004262,3,3
9202,38004226,2,2
581476,38004306,1,1
9202,8947,2,2
9202,38004249,2,2
312327,4270024,1,1
581476,38004202,1,1
9202,38004248,2,2
9202,38004236,2,2
320536,3661641,5,5
581476,581475,1,1
9202,38004693,1,1
9202,8883,2,2
2725895,2725469,4,4
2725895,2725480,4,4
2725895,2725466,4,4
2725895,42894674,4,4
2725895,2725926,4,4
2725895,42894690,4,4
2725895,42894706,4,4
2725895,2725965,4,4
2725895,42894618,4,4
2725895,2725923,4,4
2725895,2725921,4,4
2725895,2725927,4,4
8717,8717,0,0
8913,8913,0,0
8977,8977,0,0
581385,581385,0,0
581380,581380,0,0
581379,581379,0,0
42628042,42628042,0,0
40756929,40756929,0,0
2110332,2110332,0,0
2110335,2110335,0,0
2110924,2110924,0,0
2211762,2211762,0,0
2213533,2213533,0,0
43527994,43527994,0,0
2313800,2313800,0,0
2313801,2313801,0,0
2313802,2313802,0,0
2313874,2313874,0,0
2514408,2514408,0,0
2514411,2514411,0,0
42739551,42739551,0,0
2514558,2514558,0,0
2514571,2514571,0,0
2616263,2616263,0,0
2616268,2616268,0,0
2616271,2616271,0,0
43533248,43533248,0,0
2617370,2617370,0,0
2617452,2617452,0,0
2617477,2617477,0,0
2617850,2617850,0,0
40664882,40664882,0,0
915647,915647,0,0
915648,915648,0,0
1314490,1314490,0,0
2618108,2618108,0,0
2618134,2618134,0,0
2721013,2721013,0,0
42894468,42894468,0,0
42894469,42894469,0,0
42894470,42894470,0,0
42894471,42894471,0,0
2725898,2725898,0,0
42894476,42894476,0,0
2725900,2725900,0,0
42894483,42894483,0,0
42894484,42894484,0,0
2725910,2725910,0,0
2725914,2725914,0,0
2725915,2725915,0,0
42894686,42894686,0,0
42894694,42894694,0,0
42894696,42894696,0,0
2725928,2725928,0,0
42894697,42894697,0,0
42894698,42894698,0,0
42894702,42894702,0,0
2725951,2725951,0,0
42894613,42894613,0,0
2725970,2725970,0,0
2725472,2725472,0,0
42894649,42894649,0,0
2725473,2725473,0,0
2725476,2725476,0,0
42894658,42894658,0,0
42894660,42894660,0,0
42894662,42894662,0,0
2787194,2787194,0,0
2786057,2786057,0,0
2786059,2786059,0,0
2787577,2787577,0,0
2787589,2787589,0,0
2787591,2787591,0,0
2788613,2788613,0,0
2786419,2786419,0,0
2786422,2786422,0,0
2786617,2786617,0,0
2786626,2786626,0,0
38004515,38004515,0,0
38004282,38004282,0,0
3180695,3180695,0,0
44511271,44511271,0,0
38003110,38003110,0,0
35614205,35614205,0,0
35614216,35614216,0,0
35614238,35614238,0,0
35614242,35614242,0,0
35614248,35614248,0,0
42535052,42535052,0,0
4034866,4034866,0,0
46270159,46270159,0,0
46270160,46270160,0,0
46273495,46273495,0,0
4089039,4089039,0,0
4332878,4332878,0,0
4142589,4142589,0,0
4138521,4138521,0,0
8715,8715,0,0
4162102,4162102,0,0
4296653,4296653,0,0
4225556,4225556,0,0
4230911,4230911,0,0
4248531,4248531,0,0
4212973,4212973,0,0
4303797,4303797,0,0
4171076,4171076,0,0
4171077,4171077,0,0
4174241,4174241,0,0
4174251,4174251,0,0
4178622,4178622,0,0
4181025,4181025,0,0
4330920,4330920,0,0
4232252,4232252,0,0
4235672,4235672,0,0
40481392,40481392,0,0
40483521,40483521,0,0
40486977,40486977,0,0
45758194,45758194,0,0
45758897,45758897,0,0
45761255,45761255,0,0
44784443,44784443,0,0
45763961,45763961,0,0
46273020,46273020,0,0
46273033,46273033,0,0
37111313,37111313,0,0
44805204,44805204,0,0
37311809,37311809,0,0
3661504,3661504,0,0
3655775,3655775,0,0
3006649,3006649,0,0
3051031,3051031,0,0
3051348,3051348,0,0
3050386,3050386,0,0
46236895,46236895,0,0
46236995,46236995,0,0
3004651,3004651,0,0
601836,46270160,5,5
4027403,42894476,4,4
4027403,4171077,5,5
4078460,2617370,5,7
4027403,42894484,4,4
4027403,42894613,4,4
4027403,2725970,4,4
4027403,2725915,4,4
4027403,37111313,5,5
4027403,42894660,4,4
4027403,42894471,4,4
4027403,40756929,4,4
4027403,42894658,4,4
4027403,42894702,4,4
4027403,42894698,4,4
4027403,4232252,4,5
4078460,4330920,5,7
4027403,2725928,4,4
4027403,2725914,4,4
4027403,4181025,5,5
4027403,2313801,3,5
4027403,2725473,4,4
4078460,43533248,5,7
4027403,42894468,4,4
4027403,42894483,4,4
4027403,2725898,4,4
4078460,4303797,4,6
4027403,42894697,4,4
4027403,42894696,4,4
4027403,42894649,4,4
4027403,2725472,4,4
4027403,44511271,6,6
4027403,42894686,4,4
4027403,2313802,3,5
4027403,42894662,4,4
4027403,42894469,4,4
4027403,2725900,4,4
4027403,42894470,4,4
4027403,3180695,5,5
4027403,42894694,4,4
4124573,43533248,6,6
4124573,4171077,4,4
4121042,4303797,3,7
4148948,4330920,5,8
4124573,2617370,6,6
4121042,4330920,4,8
4171077,43533248,2,2
4216293,43533248,6,6
4180938,43533248,5,9
4216293,4330920,5,7
4180938,4303797,4,9
4190496,4303797,4,7
4190496,4330920,5,8
4180938,4171077,6,7
4216293,2617370,6,6
4216293,4303797,4,6
4190496,2617370,6,7
4180938,2617370,5,9
4216293,4232252,5,5
4171077,2617370,2,2
4190496,43533248,6,7
4180938,4330920,5,10
4258556,4303797,2,3
4304099,2617370,3,3
4258556,4330920,3,4
4304099,43533248,3,3
4334662,4330920,1,1
36674407,4235672,3,4
40489873,4330920,3,3
43529712,40483521,4,4
443883,3661504,8,8
376337,4332878,6,6
318443,4178622,3,3
581458,38004345,2,2
443883,46273495,7,7
443883,46270159,6,6
432453,4174251,2,2
432453,4174241,2,2
443883,4296653,5,5
581458,38004339,2,2
436073,4332878,1,1
443883,46270160,6,6
1003380,3004651,2,2
2794329,42894476,3,3
2794329,2725914,3,3
2794329,42894468,3,3
2786406,2786419,4,4
2794329,42894469,3,3
2786406,2786626,4,4
2794329,2725898,3,3
2786406,2786617,4,4
2794329,2725900,3,3
2786406,2786422,4,4
2794329,42894483,3,3
2794329,42894484,3,3
2794329,2725915,3,3
2794329,2725910,3,3
2788410,2788613,4,4
2794329,42894470,3,3
2794329,42894471,3,3
2893432,2787194,1,1
2859638,2786422,6,6
2874584,2725970,2,2
2859638,2787589,6,6
